click_rate_click_user_cnt,click_rate_show_user_cnt,click_rate_click_rate,chat_start_rate_chat_user_cnt,chat_start_rate_click_user_cnt,chat_start_rate_chat_start_rate,avg_chat_rounds_total_chat_rounds,avg_chat_rounds_chat_user_cnt,avg_chat_rounds_avg_chat_rounds,sticky_score_total_return_users,sticky_score_sticky_score,avg_chat_rounds_user_total_chat_rounds,avg_chat_rounds_user_total_user_cnt,avg_chat_rounds_user_avg_chat_rounds_per_user,avg_retention_days_user_cnt,avg_retention_days_avg_retention_days,prompt_id,bot_type,event_date,avg_chat_rounds_user_error
1.0,46.0,0.0217,1.0,1.0,1.0,62.0,1.0,62.0,2,2126,591.0,9.0,65.67,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-12,
4308.0,36735.0,0.1173,2078.0,4308.0,0.4824,62318.0,2078.0,29.99,5822,4074805,1014861.0,25104.0,40.43,4978.0,1.88,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-02-12,
6440.0,12255.0,0.5255,3939.0,6440.0,0.6116,58610.0,3939.0,14.88,1794,591022,247351.0,13953.0,17.73,0.0,,5DSYfPShq69jTsT3ETOaj,non_sora,2025-02-12,
3918.0,32928.0,0.119,2343.0,3918.0,0.598,52731.0,2343.0,22.51,5906,3614385,941363.0,34716.0,27.12,4848.0,1.75,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-12,
2328.0,50658.0,0.046,1216.0,2328.0,0.5223,36766.0,1216.0,30.24,2737,2659039,571240.0,14046.0,40.67,2457.0,1.8,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-12,
3462.0,56439.0,0.0613,1622.0,3462.0,0.4685,33481.0,1622.0,20.64,1447,999844,274086.0,9669.0,28.35,1754.0,1.61,TK6prskkeMBwNzF5o1WLr,non_sora,2025-02-12,
6303.0,19939.0,0.3161,3010.0,6303.0,0.4776,30693.0,3010.0,10.2,574,108635,89694.0,9284.0,9.66,0.0,,dbVROUVYEiSFUppt3lBuv,non_sora,2025-02-12,
1759.0,31797.0,0.0553,772.0,1759.0,0.4389,28053.0,772.0,36.34,1890,2405598,447968.0,7475.0,59.93,1428.0,2.11,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-12,
2517.0,28124.0,0.0895,1386.0,2517.0,0.5507,26218.0,1386.0,18.92,4006,1933522,553710.0,21990.0,25.18,3425.0,1.62,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-12,
1302.0,19236.0,0.0677,715.0,1302.0,0.5492,24037.0,715.0,33.62,1944,1494661,364913.0,9144.0,39.91,1439.0,1.85,rmU2iLW7ymbppMhXz83SU,non_sora,2025-02-12,
2319.0,11973.0,0.1937,968.0,2319.0,0.4174,23625.0,968.0,24.41,31,17488,30071.0,1188.0,25.31,0.0,,UwO6P3LVY9MpMulzATvRm,non_sora,2025-02-12,
3.0,65.0,0.0462,2.0,3.0,0.6667,71.0,2.0,35.5,2,2264,662.0,10.0,66.2,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-13,
4729.0,39573.0,0.1195,2307.0,4729.0,0.4878,65268.0,2307.0,28.29,5815,4071224,1012686.0,25012.0,40.49,5160.0,1.87,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-02-13,
4260.0,42285.0,0.1007,2451.0,4260.0,0.5754,54032.0,2451.0,22.04,5877,3577198,927331.0,34272.0,27.06,4909.0,1.73,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-13,
12160.0,48279.0,0.2519,4846.0,12160.0,0.3985,51819.0,4846.0,10.69,935,198111,141513.0,13695.0,10.33,0.0,,dbVROUVYEiSFUppt3lBuv,non_sora,2025-02-13,
5043.0,10083.0,0.5001,3008.0,5043.0,0.5965,43763.0,3008.0,14.55,2468,818215,291114.0,16027.0,18.16,0.0,,5DSYfPShq69jTsT3ETOaj,non_sora,2025-02-13,
2280.0,27539.0,0.0828,1182.0,2280.0,0.5184,33897.0,1182.0,28.68,1250,1029011,267567.0,7315.0,36.58,0.0,,bXXRwIiddY13LV0vtMzaK,non_sora,2025-02-13,
2178.0,43622.0,0.0499,1181.0,2178.0,0.5422,33650.0,1181.0,28.49,2682,2613638,558720.0,13739.0,40.67,2418.0,1.81,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-13,
1952.0,30840.0,0.0633,795.0,1952.0,0.4073,30667.0,795.0,38.57,1894,2415994,451402.0,7560.0,59.71,1435.0,2.16,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-13,
2303.0,35298.0,0.0652,1219.0,2303.0,0.5293,30520.0,1219.0,25.04,1972,1583072,395441.0,11966.0,33.05,1800.0,1.61,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-02-13,
2795.0,32440.0,0.0862,1497.0,2795.0,0.5356,30093.0,1497.0,20.1,4009,1918108,555394.0,22175.0,25.05,3474.0,1.62,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-13,
3044.0,47243.0,0.0644,1544.0,3044.0,0.5072,29169.0,1544.0,18.89,2506,1783129,441233.0,16579.0,26.61,3104.0,1.7,60LJPpsh-Y1xrEm8HLf11,non_sora,2025-02-13,
5988.0,54628.0,0.1096,2893.0,5988.0,0.4831,78046.0,2893.0,26.98,5806,4066050,1027188.0,25582.0,40.15,5262.0,1.89,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-02-14,
5730.0,63360.0,0.0904,3280.0,5730.0,0.5724,71674.0,3280.0,21.85,5944,3559775,936563.0,34891.0,26.84,5076.0,1.71,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-14,
4798.0,10239.0,0.4686,2850.0,4798.0,0.594,43348.0,2850.0,15.21,3053,1021896,334462.0,18008.0,18.57,0.0,,5DSYfPShq69jTsT3ETOaj,non_sora,2025-02-14,
2326.0,46480.0,0.05,1137.0,2326.0,0.4888,41231.0,1137.0,36.26,1738,2112264,391386.0,6495.0,60.26,1315.0,2.17,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-14,
2822.0,69345.0,0.0407,1402.0,2822.0,0.4968,40872.0,1402.0,29.15,2593,2501521,551094.0,13713.0,40.19,2320.0,1.82,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-14,
3536.0,50014.0,0.0707,1988.0,3536.0,0.5622,40579.0,1988.0,20.41,3903,1854837,544838.0,21656.0,25.16,3422.0,1.62,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-14,
2227.0,40467.0,0.055,1277.0,2227.0,0.5734,39124.0,1277.0,30.64,1926,1646062,410436.0,10312.0,39.8,1892.0,1.67,xGh5CwK5gubLpVhw_jX4r,non_sora,2025-02-14,
4242.0,30503.0,0.1391,2043.0,4242.0,0.4816,36267.0,2043.0,17.75,2372,851094,396195.0,19952.0,19.86,0.0,,VKbOQlQGed6JWlIwQWQiZ,non_sora,2025-02-14,
2701.0,44354.0,0.0609,1487.0,2701.0,0.5505,36278.0,1487.0,24.4,2015,1613224,406534.0,12434.0,32.7,1927.0,1.61,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-02-14,
7314.0,28374.0,0.2578,3195.0,7314.0,0.4368,33115.0,3195.0,10.36,1441,324908,174628.0,16277.0,10.73,0.0,,dbVROUVYEiSFUppt3lBuv,non_sora,2025-02-14,
3.0,64.0,0.0469,2.0,3.0,0.6667,34.0,2.0,17.0,2,5358,639.0,10.0,63.9,0.0,,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-15,
7238.0,68234.0,0.1061,3476.0,7238.0,0.4802,91255.0,3476.0,26.25,5987,4097614,1049419.0,26495.0,39.61,5370.0,1.87,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-02-15,
3237.0,81294.0,0.0398,1711.0,3237.0,0.5286,52388.0,1711.0,30.62,2641,2500537,556050.0,13957.0,39.84,2267.0,1.82,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-15,
4900.0,31329.0,0.1564,2354.0,4900.0,0.4804,49559.0,2354.0,21.05,128,41910,55382.0,2672.0,20.73,0.0,,eaggpGsbskCn9uhXEDEOf,non_sora,2025-02-15,
4091.0,58275.0,0.0702,2327.0,4091.0,0.5688,48338.0,2327.0,20.77,3829,1834520,542381.0,21503.0,25.22,3245.0,1.65,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-15,
3361.0,35938.0,0.0935,1916.0,3361.0,0.5701,46365.0,1916.0,24.2,5974,3596881,920709.0,33931.0,27.13,5090.0,1.71,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-15,
2235.0,45165.0,0.0495,1187.0,2235.0,0.5311,46097.0,1187.0,38.83,1875,2200493,409046.0,6832.0,59.87,1293.0,2.22,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-15,
5451.0,13002.0,0.4192,3255.0,5451.0,0.5971,44113.0,3255.0,13.55,3666,1213691,378575.0,20351.0,18.6,0.0,,5DSYfPShq69jTsT3ETOaj,non_sora,2025-02-15,
2623.0,50158.0,0.0523,1395.0,2623.0,0.5318,42535.0,1395.0,30.49,1931,1641810,420396.0,10678.0,39.37,1966.0,1.69,xGh5CwK5gubLpVhw_jX4r,non_sora,2025-02-15,
3968.0,44888.0,0.0884,1830.0,3968.0,0.4612,42257.0,1830.0,23.09,2107,1931896,404732.0,13586.0,29.79,2411.0,1.75,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-02-15,
2812.0,45898.0,0.0613,1514.0,2812.0,0.5384,41819.0,1514.0,27.62,2068,1617451,418729.0,12665.0,33.06,1898.0,1.62,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-02-15,
2.0,65.0,0.0308,1.0,2.0,0.5,45.0,1.0,45.0,2,5358,684.0,11.0,62.18,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-16,
6705.0,64606.0,0.1038,3358.0,6705.0,0.5008,94147.0,3358.0,28.04,6143,4212092,1078327.0,27412.0,39.34,5411.0,1.85,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-02-16,
4144.0,61329.0,0.0676,2451.0,4144.0,0.5915,53422.0,2451.0,21.8,3894,1885092,552159.0,21778.0,25.35,2949.0,1.68,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-16,
5086.0,12250.0,0.4152,3012.0,5086.0,0.5922,44312.0,3012.0,14.71,4274,1401940,422887.0,22448.0,18.84,0.0,,5DSYfPShq69jTsT3ETOaj,non_sora,2025-02-16,
2690.0,74802.0,0.036,1428.0,2690.0,0.5309,44179.0,1428.0,30.94,2714,2553478,563320.0,14156.0,39.79,2232.0,1.81,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-16,
5067.0,61765.0,0.082,3198.0,5067.0,0.6311,42533.0,3198.0,13.3,2,3375,42724.0,3203.0,13.34,0.0,,IWBlTeeZMT5p0icgPVQVA,non_sora,2025-02-16,
1895.0,39017.0,0.0486,981.0,1895.0,0.5177,42200.0,981.0,43.02,1967,2303989,423818.0,6973.0,60.78,1269.0,2.25,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-16,
2507.0,41686.0,0.0601,1408.0,2507.0,0.5616,39536.0,1408.0,28.08,2119,1654966,420256.0,12597.0,33.36,1820.0,1.62,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-02-16,
2375.0,58354.0,0.0407,1016.0,2375.0,0.4278,38099.0,1016.0,37.5,1981,2451468,471928.0,8154.0,57.88,1574.0,2.18,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-16,
3395.0,38204.0,0.0889,1523.0,3395.0,0.4486,38047.0,1523.0,24.98,2153,1956749,404155.0,13512.0,29.91,2250.0,1.78,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-02-16,
1976.0,37774.0,0.0523,1084.0,1976.0,0.5486,37026.0,1084.0,34.16,1964,1654746,417091.0,10487.0,39.77,1923.0,1.68,xGh5CwK5gubLpVhw_jX4r,non_sora,2025-02-16,
3.0,60.0,0.05,2.0,3.0,0.6667,39.0,2.0,19.5,2,5358,706.0,11.0,64.18,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-17,
6944.0,54557.0,0.1273,3314.0,6944.0,0.4772,56385.0,3314.0,17.01,8,2445,56517.0,3325.0,17.0,0.0,,TWZDD5IQXQbD6Lk6Mk4eA,non_sora,2025-02-17,
3576.0,50341.0,0.071,2071.0,3576.0,0.5791,45985.0,2071.0,22.2,3990,1946842,564788.0,22129.0,25.52,3155.0,1.66,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-17,
2539.0,67445.0,0.0376,1344.0,2539.0,0.5293,42761.0,1344.0,31.82,2757,2564990,561632.0,13976.0,40.19,2151.0,1.82,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-17,
2480.0,59517.0,0.0417,1085.0,2480.0,0.4375,40208.0,1085.0,37.06,2071,2482795,481790.0,8383.0,57.47,1647.0,2.13,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-17,
4397.0,33646.0,0.1307,2147.0,4397.0,0.4883,40428.0,2147.0,18.83,3125,1102203,482646.0,23405.0,20.62,1614.0,1.37,VKbOQlQGed6JWlIwQWQiZ,non_sora,2025-02-17,
1733.0,36427.0,0.0476,898.0,1733.0,0.5182,38371.0,898.0,42.73,2025,2398688,437633.0,7163.0,61.1,1276.0,2.24,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-17,
1871.0,40518.0,0.0462,971.0,1871.0,0.519,33643.0,971.0,34.65,1395,1281832,327431.0,8096.0,40.44,984.0,1.76,_E84Z-l-45KFbS9ddmLcO,non_sora,2025-02-17,
2520.0,26095.0,0.0966,1473.0,2520.0,0.5845,32127.0,1473.0,21.81,6076,4062019,1038012.0,26632.0,38.98,5398.0,1.82,YNPHLWWXZ38amS3NhZHxr,non_sora,2025-02-17,
2379.0,26346.0,0.0903,1320.0,2379.0,0.5549,32697.0,1320.0,24.77,2576,2243240,429155.0,11876.0,36.14,2116.0,2.15,CmycpDbmhMcz6VR8bxdCu,non_sora,2025-02-17,
3040.0,38850.0,0.0782,1726.0,3040.0,0.5678,32744.0,1726.0,18.97,2834,1663752,363900.0,15043.0,24.19,2351.0,2.0,7JTrU3YKz3iydFdtyqIY_,non_sora,2025-02-17,
5.0,44.0,0.1136,1.0,5.0,0.2,5.0,1.0,5.0,3,5433,711.0,11.0,64.64,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-18,
3081.0,81743.0,0.0377,1689.0,3081.0,0.5482,49126.0,1689.0,29.09,2778,2517502,570600.0,14374.0,39.7,2191.0,1.84,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-18,
3698.0,56030.0,0.066,2241.0,3698.0,0.606,48156.0,2241.0,21.49,4018,1965424,573090.0,22267.0,25.74,3281.0,1.63,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-18,
4161.0,30669.0,0.1357,2154.0,4161.0,0.5177,41398.0,2154.0,19.22,3490,1219785,524044.0,25070.0,20.9,3318.0,1.37,VKbOQlQGed6JWlIwQWQiZ,non_sora,2025-02-18,
2373.0,57715.0,0.0411,1065.0,2373.0,0.4488,39406.0,1065.0,37.0,2142,2483528,490128.0,8582.0,57.11,1656.0,2.14,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-18,
3364.0,68808.0,0.0489,1789.0,3364.0,0.5318,36759.0,1789.0,20.55,2001,1198046,338207.0,13742.0,24.61,2064.0,1.6,a3FwEv6q5MBUgFpPIk3Pz,non_sora,2025-02-18,
2479.0,41981.0,0.0591,1360.0,2479.0,0.5486,36254.0,1360.0,26.66,2136,1695923,430587.0,12745.0,33.78,1836.0,1.64,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-02-18,
4825.0,68959.0,0.07,1987.0,4825.0,0.4118,35718.0,1987.0,17.98,2400,1448447,401422.0,17728.0,22.64,2987.0,1.51,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-02-18,
1576.0,34955.0,0.0451,818.0,1576.0,0.519,34554.0,818.0,42.24,2016,2423626,442862.0,7166.0,61.8,1190.0,2.26,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-18,
3752.0,46243.0,0.0811,1926.0,3752.0,0.5133,34404.0,1926.0,17.86,3090,1265646,411100.0,19693.0,20.88,2708.0,1.63,S1prLVl7ez3ZYDrHlYSeR,non_sora,2025-02-18,
2488.0,49993.0,0.0498,1270.0,2488.0,0.5105,33866.0,1270.0,26.67,1892,1086334,305750.0,10256.0,29.81,1328.0,1.68,s6avnt4SEbncfPA3LXsxI,non_sora,2025-02-18,
2.0,56.0,0.0357,1.0,2.0,0.5,2.0,1.0,2.0,4,5457,713.0,11.0,64.82,1.0,6.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-19,
4202.0,84856.0,0.0495,2434.0,4202.0,0.5792,53484.0,2434.0,21.97,2228,1302966,376864.0,15201.0,24.79,2291.0,1.6,a3FwEv6q5MBUgFpPIk3Pz,non_sora,2025-02-19,
3496.0,98116.0,0.0356,1957.0,3496.0,0.5598,51811.0,1957.0,26.47,2853,2539144,580397.0,15024.0,38.63,2079.0,1.88,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-19,
4144.0,67429.0,0.0615,2392.0,4144.0,0.5772,48212.0,2392.0,20.16,4079,1992673,581540.0,22665.0,25.66,3157.0,1.65,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-19,
2639.0,73273.0,0.036,1220.0,2639.0,0.4623,46368.0,1220.0,38.01,2175,2490676,502904.0,9006.0,55.84,1543.0,2.14,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-19,
2451.0,44297.0,0.0553,1389.0,2451.0,0.5667,38395.0,1389.0,27.64,2209,1719750,437780.0,12872.0,34.01,1647.0,1.66,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-02-19,
3027.0,47702.0,0.0635,1790.0,3027.0,0.5913,37684.0,1790.0,21.05,4952,3205327,790860.0,29040.0,27.23,4754.0,1.71,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-19,
1873.0,48266.0,0.0388,965.0,1873.0,0.5152,36310.0,965.0,37.63,2041,2474213,451294.0,7331.0,61.56,1130.0,2.29,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-19,
4706.0,73402.0,0.0641,1963.0,4706.0,0.4171,35778.0,1963.0,18.23,2477,1465224,409160.0,18212.0,22.47,2935.0,1.52,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-02-19,
4514.0,39387.0,0.1146,2059.0,4514.0,0.4561,35780.0,2059.0,17.38,85,31500,43328.0,2522.0,17.18,0.0,,wpeVa9WstG7CQZpRCFHLv,non_sora,2025-02-19,
3798.0,52120.0,0.0729,2027.0,3798.0,0.5337,34184.0,2027.0,16.86,3239,1312065,419865.0,20043.0,20.95,2712.0,1.61,S1prLVl7ez3ZYDrHlYSeR,non_sora,2025-02-19,
2.0,54.0,0.037,1.0,2.0,0.5,13.0,1.0,13.0,4,5457,726.0,12.0,60.5,1.0,5.0,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-20,
3414.0,100733.0,0.0339,1966.0,3414.0,0.5759,53373.0,1966.0,27.15,3054,2622853,598275.0,15599.0,38.35,2001.0,1.89,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-20,
4784.0,81938.0,0.0584,2843.0,4784.0,0.5943,52589.0,2843.0,18.5,4289,2065472,603489.0,23958.0,25.19,3382.0,1.63,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-20,
3957.0,81790.0,0.0484,2214.0,3957.0,0.5595,50051.0,2214.0,22.61,2444,1451686,409998.0,16294.0,25.16,2378.0,1.61,a3FwEv6q5MBUgFpPIk3Pz,non_sora,2025-02-20,
3715.0,59167.0,0.0628,2222.0,3715.0,0.5981,47829.0,2222.0,21.53,4798,3116698,770869.0,28552.0,27.0,4784.0,1.71,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-20,
2870.0,81744.0,0.0351,1301.0,2870.0,0.4533,46050.0,1301.0,35.4,2314,2570954,517282.0,9417.0,54.93,1607.0,2.14,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-20,
2239.0,56936.0,0.0393,1139.0,2239.0,0.5087,44550.0,1139.0,39.11,2151,2551528,467758.0,7731.0,60.5,1178.0,2.29,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-20,
2930.0,52455.0,0.0559,1978.0,2930.0,0.6751,44107.0,1978.0,22.3,43,14745,46964.0,2095.0,22.42,0.0,,cUPK6hBJgNUyIAWy886Q2,non_sora,2025-02-20,
5572.0,87504.0,0.0637,2353.0,5572.0,0.4223,37809.0,2353.0,16.07,2610,1497557,424627.0,19397.0,21.89,2960.0,1.51,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-02-20,
4203.0,57993.0,0.0725,1946.0,4203.0,0.463,36970.0,1946.0,19.0,2314,2027963,427799.0,14714.0,29.07,2418.0,1.74,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-02-20,
3183.0,47086.0,0.0676,1928.0,3183.0,0.6057,36531.0,1928.0,18.95,3091,1765340,391964.0,15734.0,24.91,2357.0,2.01,7JTrU3YKz3iydFdtyqIY_,non_sora,2025-02-20,
2.0,66.0,0.0303,2.0,2.0,1.0,27.0,2.0,13.5,4,5552,753.0,13.0,57.92,2.0,3.5,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-21,
4995.0,80728.0,0.0619,2940.0,4995.0,0.5886,62912.0,2940.0,21.4,4385,2154497,626421.0,24737.0,25.32,3198.0,1.65,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-21,
3090.0,94493.0,0.0327,1778.0,3090.0,0.5754,54766.0,1778.0,30.8,3193,2729162,620671.0,16098.0,38.56,2025.0,1.92,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-21,
3914.0,61866.0,0.0633,2396.0,3914.0,0.6122,50296.0,2396.0,20.99,4636,3068989,751520.0,27976.0,26.86,4790.0,1.71,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-21,
2858.0,84129.0,0.034,1313.0,2858.0,0.4594,44834.0,1313.0,34.15,2416,2600229,530852.0,9732.0,54.55,1596.0,2.17,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-21,
7282.0,44820.0,0.1625,3171.0,7282.0,0.4355,44634.0,3171.0,14.08,270,92658,77973.0,5263.0,14.82,0.0,,ndu2QiBkIXFzbAM-EbJu2,non_sora,2025-02-21,
2247.0,57193.0,0.0393,1175.0,2247.0,0.5229,44088.0,1175.0,37.52,2269,2659881,485617.0,8106.0,59.91,1160.0,2.36,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-21,
3895.0,50442.0,0.0772,1866.0,3895.0,0.4791,40168.0,1866.0,21.53,2398,2039331,439317.0,15210.0,28.88,2340.0,1.79,_Qwn_vt6M2LTj620mMj1c,non_sora,2025-02-21,
4363.0,34171.0,0.1277,2217.0,4363.0,0.5081,40036.0,2217.0,18.06,3897,1381669,561428.0,26455.0,21.22,5345.0,1.38,VKbOQlQGed6JWlIwQWQiZ,non_sora,2025-02-21,
2601.0,36183.0,0.0719,1389.0,2601.0,0.534,39684.0,1389.0,28.57,330,216818,100771.0,3147.0,32.02,0.0,,XskNfVD8GTHaq93LnFmP5,non_sora,2025-02-21,
5417.0,83349.0,0.065,2195.0,5417.0,0.4052,39624.0,2195.0,18.05,2678,1530876,437572.0,20101.0,21.77,2826.0,1.48,3wQALO7A5GuBvZ9ytpHPA,non_sora,2025-02-21,
3.0,64.0,0.0469,2.0,3.0,0.6667,45.0,2.0,22.5,5,6032,797.0,13.0,61.31,2.0,3.5,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-22,
5941.0,90874.0,0.0654,3538.0,5941.0,0.5955,75022.0,3538.0,21.2,4535,2272782,660599.0,25689.0,25.72,3069.0,1.66,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-22,
4981.0,70399.0,0.0708,3078.0,4981.0,0.6179,67417.0,3078.0,21.9,4642,3117384,760660.0,28005.0,27.16,4728.0,1.71,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-22,
3316.0,94695.0,0.035,1851.0,3316.0,0.5582,60063.0,1851.0,32.45,3290,2873623,646517.0,16460.0,39.28,2062.0,1.95,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-22,
3191.0,87925.0,0.0363,1412.0,3191.0,0.4425,53212.0,1412.0,37.69,2550,2681927,552327.0,10121.0,54.57,1563.0,2.17,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-22,
2582.0,62490.0,0.0413,1360.0,2582.0,0.5267,51843.0,1360.0,38.12,2419,2816957,514531.0,8596.0,59.86,1138.0,2.37,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-22,
3229.0,62836.0,0.0514,1489.0,3229.0,0.4611,45134.0,1489.0,30.31,2078,1532837,400847.0,10886.0,36.82,2032.0,1.61,bXXRwIiddY13LV0vtMzaK,non_sora,2025-02-22,
2950.0,53092.0,0.0556,1601.0,2950.0,0.5427,43663.0,1601.0,27.27,2336,1837355,460193.0,13542.0,33.98,1597.0,1.77,nXSiraA3E4E1NMTDQkfmR,non_sora,2025-02-22,
3029.0,84837.0,0.0357,1833.0,3029.0,0.6052,43037.0,1833.0,23.48,291,129555,78973.0,3432.0,23.01,0.0,,m_lJv_rUl2TAdz-mQWHxo,non_sora,2025-02-22,
4948.0,66218.0,0.0747,2099.0,4948.0,0.4242,41233.0,2099.0,19.64,617,308774,117394.0,5433.0,21.61,401.0,1.63,qutV_PpEWmaBYt8-MFkPl,non_sora,2025-02-22,
4025.0,29432.0,0.1368,2119.0,4025.0,0.5265,40782.0,2119.0,19.25,3724,1323530,540302.0,25073.0,21.55,4506.0,1.4,VKbOQlQGed6JWlIwQWQiZ,non_sora,2025-02-22,
4.0,81.0,0.0494,1.0,4.0,0.25,25.0,1.0,25.0,5,6032,792.0,13.0,60.92,2.0,3.5,6GaY6yFp35TpMVXCEZZVV,sora,2025-02-23,
4913.0,83887.0,0.0586,2888.0,4913.0,0.5878,61110.0,2888.0,21.16,4796,2423861,690538.0,26664.0,25.9,3008.0,1.65,odvQMgn0TWi5VWBxi4EUu,non_sora,2025-02-23,
4599.0,71212.0,0.0646,2774.0,4599.0,0.6032,60381.0,2774.0,21.77,4734,3199159,765620.0,27948.0,27.39,4594.0,1.71,Sd4Yl-TJp6SNIplWMZapH,non_sora,2025-02-23,
2569.0,63025.0,0.0408,1373.0,2569.0,0.5344,57713.0,1373.0,42.03,2577,3024912,551284.0,9132.0,60.37,1183.0,2.36,Pt8xu1p-TSynU9UQ34gZk,non_sora,2025-02-23,
2893.0,84435.0,0.0343,1327.0,2893.0,0.4587,53471.0,1327.0,40.29,2685,2828056,580480.0,10659.0,54.46,1672.0,2.17,6oxVJFk8r0if_N_7mtzU3,non_sora,2025-02-23,
2587.0,81353.0,0.0318,1345.0,2587.0,0.5199,46173.0,1345.0,34.33,3368,3031583,662650.0,16544.0,40.05,2176.0,1.93,4CXDeRD-u9U72xC6c6WRz,non_sora,2025-02-23,
4033.0,60526.0,0.0666,2402.0,4033.0,0.5956,45852.0,2402.0,19.09,3474,1984171,435020.0,17169.0,25.34,2218.0,2.14,7JTrU3YKz3iydFdtyqIY_,non_sora,2025-02-23,
2875.0,54310.0,0.0529,1438.0,2875.0,0.5002,45670.0,1438.0,31.76,1737,1471396,406864.0,10690.0,38.06,1180.0,1.66,411e0fe3-b6cc-4836-bfce-b357feb3243c,non_sora,2025-02-23,
5611.0,36774.0,0.1526,2583.0,5611.0,0.4603,44718.0,2583.0,17.31,711,267747,141738.0,8430.0,16.81,0.0,,ndu2QiBkIXFzbAM-EbJu2,non_sora,2025-02-23,
