dt,experiment_id,variation,country,active_users,d1,retention_d1
2025-04-07,app_sensitive_image_exp,1,Honduras,616,461,0.7483766233766234
2025-04-07,app_sensitive_image_exp,1,El Salvador,611,448,0.7332242225859247
2025-04-07,app_sensitive_image_exp,1,Luxembourg,49,41,0.8367346938775511
2025-04-07,app_sensitive_image_exp,2,Malaysia,2,1,0.5
2025-04-07,app_sensitive_image_exp,1,Haiti,12,9,0.75
2025-04-07,app_sensitive_image_exp,1,Marshall Islands,2,0,0.0
2025-04-07,app_sensitive_image_exp,1,Saint Martin,1,1,1.0
2025-04-07,app_sensitive_image_exp,3,Taiwan,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,United Kingdom,3423,2506,0.7321063394683026
2025-04-07,app_sensitive_image_exp,1,Italy,857,643,0.750291715285881
2025-04-07,app_sensitive_image_exp,0,Brazil,96,15,0.15625
2025-04-07,app_sensitive_image_exp,1,Slovenia,70,50,0.7142857142857143
2025-04-07,app_sensitive_image_exp,1,Moldova,55,34,0.6181818181818182
2025-04-07,app_sensitive_image_exp,3,Guatemala,2,0,0.0
2025-04-07,app_sensitive_image_exp,1,Lesotho,3,2,0.6666666666666666
2025-04-07,app_sensitive_image_exp,3,Philippines,4,0,0.0
2025-04-07,app_sensitive_image_exp,3,Nigeria,1,0,0.0
2025-04-07,app_sensitive_image_exp,0,Indonesia,1,1,1.0
2025-04-07,app_sensitive_image_exp,1,Norway,148,108,0.7297297297297297
2025-04-07,app_sensitive_image_exp,1,Singapore,574,420,0.7317073170731707
2025-04-07,app_sensitive_image_exp,1,Ukraine,894,676,0.756152125279642
2025-04-07,app_sensitive_image_exp,1,Slovakia,110,86,0.7818181818181819
2025-04-07,app_sensitive_image_exp,1,Bhutan,16,9,0.5625
2025-04-07,app_sensitive_image_exp,1,São Tomé and Príncipe,3,2,0.6666666666666666
2025-04-07,app_sensitive_image_exp,1,Sri Lanka,87,58,0.6666666666666666
2025-04-07,app_sensitive_image_exp,4,Malaysia,2,0,0.0
2025-04-07,app_sensitive_image_exp,3,Hungary,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Burundi,1,0,0.0
2025-04-07,app_sensitive_image_exp,2,Philippines,4,0,0.0
2025-04-07,app_sensitive_image_exp,3,Ukraine,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,India,2671,1876,0.7023586671658555
2025-04-07,app_sensitive_image_exp,1,Spain,4026,2983,0.7409339294585197
2025-04-07,app_sensitive_image_exp,4,Argentina,11,0,0.0
2025-04-07,app_sensitive_image_exp,1,Hong Kong,592,408,0.6891891891891891
2025-04-07,app_sensitive_image_exp,1,Poland,1067,796,0.7460168697282099
2025-04-07,app_sensitive_image_exp,1,Estonia,71,53,0.7464788732394366
2025-04-07,app_sensitive_image_exp,1,Seychelles,44,36,0.8181818181818182
2025-04-07,app_sensitive_image_exp,1,Cambodia,198,148,0.7474747474747475
2025-04-07,app_sensitive_image_exp,1,Curaçao,7,4,0.5714285714285714
2025-04-07,app_sensitive_image_exp,0,Argentina,7,0,0.0
2025-04-07,app_sensitive_image_exp,1,Tajikistan,13,7,0.5384615384615384
2025-04-07,app_sensitive_image_exp,1,Timor-Leste,3,3,1.0
2025-04-07,app_sensitive_image_exp,2,South Africa,1,0,0.0
2025-04-07,app_sensitive_image_exp,2,Spain,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,unknown,1570,991,0.6312101910828025
2025-04-07,app_sensitive_image_exp,1,Panama,723,532,0.73582295988935
2025-04-07,app_sensitive_image_exp,1,Nicaragua,510,372,0.7294117647058823
2025-04-07,app_sensitive_image_exp,1,Palestine,65,47,0.7230769230769231
2025-04-07,app_sensitive_image_exp,0,India,3,1,0.3333333333333333
2025-04-07,app_sensitive_image_exp,1,Albania,51,32,0.6274509803921569
2025-04-07,app_sensitive_image_exp,1,Sudan,7,7,1.0
2025-04-07,app_sensitive_image_exp,1,Burkina Faso,2,2,1.0
2025-04-07,app_sensitive_image_exp,0,Thailand,2,0,0.0
2025-04-07,app_sensitive_image_exp,0,El Salvador,2,2,1.0
2025-04-07,app_sensitive_image_exp,3,Uruguay,1,1,1.0
2025-04-07,app_sensitive_image_exp,1,Gambia,1,0,0.0
2025-04-07,app_sensitive_image_exp,0,Morocco,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Hungary,193,149,0.772020725388601
2025-04-07,app_sensitive_image_exp,1,Brunei,190,136,0.7157894736842105
2025-04-07,app_sensitive_image_exp,1,Guyana,47,30,0.6382978723404256
2025-04-07,app_sensitive_image_exp,4,United States,26,5,0.19230769230769232
2025-04-07,app_sensitive_image_exp,1,Belize,20,17,0.85
2025-04-07,app_sensitive_image_exp,0,Germany,1,0,0.0
2025-04-07,app_sensitive_image_exp,0,Honduras,1,0,0.0
2025-04-07,app_sensitive_image_exp,4,Germany,1,0,0.0
2025-04-07,app_sensitive_image_exp,0,Italy,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Venezuela,2444,1891,0.7737315875613748
2025-04-07,app_sensitive_image_exp,1,North Macedonia,19,15,0.7894736842105263
2025-04-07,app_sensitive_image_exp,4,Philippines,3,1,0.3333333333333333
2025-04-07,app_sensitive_image_exp,2,Argentina,9,2,0.2222222222222222
2025-04-07,app_sensitive_image_exp,1,Eswatini,3,2,0.6666666666666666
2025-04-07,app_sensitive_image_exp,0,Australia,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Turkey,9509,6884,0.7239457356188874
2025-04-07,app_sensitive_image_exp,0,United States,37,2,0.05405405405405406
2025-04-07,app_sensitive_image_exp,1,Kyrgyzstan,99,62,0.6262626262626263
2025-04-07,app_sensitive_image_exp,1,Mauritania,3,2,0.6666666666666666
2025-04-07,app_sensitive_image_exp,1,New Caledonia,12,9,0.75
2025-04-07,app_sensitive_image_exp,0,South Africa,3,0,0.0
2025-04-07,app_sensitive_image_exp,3,Bolivia,1,0,0.0
2025-04-07,app_sensitive_image_exp,3,Hong Kong,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Guatemala,1121,817,0.7288135593220338
2025-04-07,app_sensitive_image_exp,1,United Arab Emirates,194,138,0.711340206185567
2025-04-07,app_sensitive_image_exp,1,Ivory Coast,18,12,0.6666666666666666
2025-04-07,app_sensitive_image_exp,1,Turkmenistan,47,38,0.8085106382978723
2025-04-07,app_sensitive_image_exp,4,Mexico,19,2,0.10526315789473684
2025-04-07,app_sensitive_image_exp,0,Turkey,6,1,0.16666666666666666
2025-04-07,app_sensitive_image_exp,1,Kosovo,6,4,0.6666666666666666
2025-04-07,app_sensitive_image_exp,1,Togo,4,2,0.5
2025-04-07,app_sensitive_image_exp,4,Indonesia,2,1,0.5
2025-04-07,app_sensitive_image_exp,4,Spain,2,0,0.0
2025-04-07,app_sensitive_image_exp,3,Colombia,2,0,0.0
2025-04-07,app_sensitive_image_exp,4,Belgium,1,0,0.0
2025-04-07,app_sensitive_image_exp,0,Portugal,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Indonesia,11890,7164,0.6025231286795627
2025-04-07,app_sensitive_image_exp,1,South Korea,345,184,0.5333333333333333
2025-04-07,app_sensitive_image_exp,1,Réunion,25,19,0.76
2025-04-07,app_sensitive_image_exp,0,Colombia,9,1,0.1111111111111111
2025-04-07,app_sensitive_image_exp,1,Gabon,17,9,0.5294117647058824
2025-04-07,app_sensitive_image_exp,1,Kiribati,1,1,1.0
2025-04-07,app_sensitive_image_exp,1,Cuba,314,236,0.7515923566878981
2025-04-07,app_sensitive_image_exp,2,Brazil,99,17,0.1717171717171717
2025-04-07,app_sensitive_image_exp,1,Macao,23,16,0.6956521739130435
2025-04-07,app_sensitive_image_exp,3,Israel,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Cayman Islands,3,3,1.0
2025-04-07,app_sensitive_image_exp,0,Poland,1,0,0.0
2025-04-07,app_sensitive_image_exp,4,Hong Kong,1,0,0.0
2025-04-07,app_sensitive_image_exp,0,Costa Rica,1,0,0.0
2025-04-07,app_sensitive_image_exp,1,Belarus,320,243,0.759375
2025-04-07,app_sensitive_image_exp,1,Ghana,36,28,0.7777777777777778
2025-04-07,app_sensitive_image_exp,1,Laos,73,53,0.726027397260274
2025-04-07,app_sensitive_image_exp,0,Panama,1,0,0.0
2025-04-07,app_sensitive_image_exp,4,Colombia,4,1,0.25
2025-04-07,app_sensitive_image_exp,1,Saint Lucia,4,4,1.0
2025-04-07,app_sensitive_image_exp,3,Indonesia,3,0,0.0
2025-04-07,app_sensitive_image_exp,1,Federated States of Micronesia,2,2,1.0
2025-04-07,app_sensitive_image_exp,1,South Africa,6873,4301,0.6257820456860177
2025-04-07,app_sensitive_image_exp,1,Canada,2873,1930,0.6717716672467804
2025-04-07,app_sensitive_image_exp,1,Nigeria,917,559,0.6095965103598692
2025-04-07,app_sensitive_image_exp,1,Jordan,105,69,0.6571428571428571
2025-04-07,app_sensitive_image_exp,1,Maldives,28,18,0.6428571428571429
2025-04-07,app_sensitive_image_exp,0,Philippines,7,0,0.0
2025-04-07,app_sensitive_image_exp,0,Guatemala,3,0,0.0
2025-04-07,app_sensitive_image_exp,4,Ecuador,3,0,0.0
2025-04-07,app_sensitive_image_exp,4,Thailand,2,0,0.0
2025-04-07,app_sensitive_image_exp,3,Turkey,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Peru,4103,3117,0.7596880331464781
2025-04-08,app_sensitive_image_exp,1,Dominican Republic,1003,792,0.7896311066799602
2025-04-08,app_sensitive_image_exp,1,Afghanistan,17,12,0.7058823529411765
2025-04-08,app_sensitive_image_exp,1,Iceland,10,9,0.9
2025-04-08,app_sensitive_image_exp,1,Tanzania,13,11,0.8461538461538461
2025-04-08,app_sensitive_image_exp,1,Tonga,10,6,0.6
2025-04-08,app_sensitive_image_exp,1,DR Congo,10,7,0.7
2025-04-08,app_sensitive_image_exp,3,Thailand,2,1,0.5
2025-04-08,app_sensitive_image_exp,0,Malaysia,2,1,0.5
2025-04-08,app_sensitive_image_exp,4,Venezuela,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Algeria,485,340,0.7010309278350515
2025-04-08,app_sensitive_image_exp,1,Sweden,363,269,0.7410468319559229
2025-04-08,app_sensitive_image_exp,2,Indonesia,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Fiji,18,15,0.8333333333333334
2025-04-08,app_sensitive_image_exp,2,Brunei,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Bermuda,2,2,1.0
2025-04-08,app_sensitive_image_exp,1,Paraguay,638,487,0.7633228840125392
2025-04-08,app_sensitive_image_exp,1,France,3592,2294,0.638641425389755
2025-04-08,app_sensitive_image_exp,0,Mexico,9,3,0.3333333333333333
2025-04-08,app_sensitive_image_exp,1,Montenegro,9,7,0.7777777777777778
2025-04-08,app_sensitive_image_exp,1,Ethiopia,17,13,0.7647058823529411
2025-04-08,app_sensitive_image_exp,1,Congo Republic,2,2,1.0
2025-04-08,app_sensitive_image_exp,1,U.S. Virgin Islands,3,3,1.0
2025-04-08,app_sensitive_image_exp,2,Venezuela,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Nepal,527,375,0.7115749525616698
2025-04-08,app_sensitive_image_exp,1,Somalia,17,12,0.7058823529411765
2025-04-08,app_sensitive_image_exp,2,Russia,3,0,0.0
2025-04-08,app_sensitive_image_exp,1,Turkey,9519,6857,0.7203487761319466
2025-04-08,app_sensitive_image_exp,1,Kyrgyzstan,93,70,0.7526881720430108
2025-04-08,app_sensitive_image_exp,0,United States,2,0,0.0
2025-04-08,app_sensitive_image_exp,1,New Caledonia,7,6,0.8571428571428571
2025-04-08,app_sensitive_image_exp,0,South Africa,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Mauritania,5,2,0.4
2025-04-08,app_sensitive_image_exp,1,unknown,1695,1041,0.6141592920353982
2025-04-08,app_sensitive_image_exp,1,Panama,675,522,0.7733333333333333
2025-04-08,app_sensitive_image_exp,1,Nicaragua,508,397,0.781496062992126
2025-04-08,app_sensitive_image_exp,1,Burkina Faso,6,3,0.5
2025-04-08,app_sensitive_image_exp,1,Albania,40,29,0.725
2025-04-08,app_sensitive_image_exp,1,Palestine,63,42,0.6666666666666666
2025-04-08,app_sensitive_image_exp,1,Sudan,6,4,0.6666666666666666
2025-04-08,app_sensitive_image_exp,0,Morocco,1,0,0.0
2025-04-08,app_sensitive_image_exp,2,Syria,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Zambia,12,11,0.9166666666666666
2025-04-08,app_sensitive_image_exp,2,Guatemala,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Romania,906,711,0.7847682119205298
2025-04-08,app_sensitive_image_exp,1,Russia,7098,5348,0.7534516765285996
2025-04-08,app_sensitive_image_exp,1,Iraq,838,626,0.747016706443914
2025-04-08,app_sensitive_image_exp,1,Australia,1401,1046,0.7466095645967167
2025-04-08,app_sensitive_image_exp,1,Kuwait,51,34,0.6666666666666666
2025-04-08,app_sensitive_image_exp,1,Zimbabwe,10,9,0.9
2025-04-08,app_sensitive_image_exp,1,Yemen,26,19,0.7307692307692307
2025-04-08,app_sensitive_image_exp,1,Grenada,3,3,1.0
2025-04-08,app_sensitive_image_exp,1,Kazakhstan,408,302,0.7401960784313726
2025-04-08,app_sensitive_image_exp,1,Libya,74,59,0.7972972972972973
2025-04-08,app_sensitive_image_exp,1,Suriname,23,15,0.6521739130434783
2025-04-08,app_sensitive_image_exp,4,Brazil,9,2,0.2222222222222222
2025-04-08,app_sensitive_image_exp,1,Cameroon,4,3,0.75
2025-04-08,app_sensitive_image_exp,1,Uzbekistan,116,79,0.6810344827586207
2025-04-08,app_sensitive_image_exp,1,Oman,70,60,0.8571428571428571
2025-04-08,app_sensitive_image_exp,1,Puerto Rico,200,145,0.725
2025-04-08,app_sensitive_image_exp,1,Denmark,138,103,0.7463768115942029
2025-04-08,app_sensitive_image_exp,0,Nepal,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Mexico,31481,23960,0.761093993202249
2025-04-08,app_sensitive_image_exp,1,Thailand,6318,4199,0.6646090534979424
2025-04-08,app_sensitive_image_exp,1,Latvia,140,115,0.8214285714285714
2025-04-08,app_sensitive_image_exp,1,Georgia,94,75,0.7978723404255319
2025-04-08,app_sensitive_image_exp,1,Malawi,8,8,1.0
2025-04-08,app_sensitive_image_exp,2,Mexico,7,0,0.0
2025-04-08,app_sensitive_image_exp,1,Papua New Guinea,3,2,0.6666666666666666
2025-04-08,app_sensitive_image_exp,0,Iran,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Taiwan,1529,1019,0.6664486592544147
2025-04-08,app_sensitive_image_exp,1,Lebanon,134,99,0.7388059701492538
2025-04-08,app_sensitive_image_exp,1,Finland,187,138,0.7379679144385026
2025-04-08,app_sensitive_image_exp,1,Malta,10,8,0.8
2025-04-08,app_sensitive_image_exp,1,Samoa,2,2,1.0
2025-04-08,app_sensitive_image_exp,1,French Guiana,4,1,0.25
2025-04-08,app_sensitive_image_exp,3,Belgium,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Tunisia,105,83,0.7904761904761904
2025-04-08,app_sensitive_image_exp,1,Croatia,329,270,0.8206686930091185
2025-04-08,app_sensitive_image_exp,1,Serbia,103,80,0.7766990291262136
2025-04-08,app_sensitive_image_exp,1,Isle of Man,6,5,0.8333333333333334
2025-04-08,app_sensitive_image_exp,1,Bosnia and Herzegovina,51,38,0.7450980392156863
2025-04-08,app_sensitive_image_exp,3,Brazil,6,0,0.0
2025-04-08,app_sensitive_image_exp,1,St Vincent and Grenadines,5,4,0.8
2025-04-08,app_sensitive_image_exp,3,Mexico,4,0,0.0
2025-04-08,app_sensitive_image_exp,1,Andorra,2,1,0.5
2025-04-08,app_sensitive_image_exp,3,Honduras,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Martinique,6,4,0.6666666666666666
2025-04-08,app_sensitive_image_exp,2,Bolivia,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Equatorial Guinea,4,3,0.75
2025-04-08,app_sensitive_image_exp,2,Turkey,2,1,0.5
2025-04-08,app_sensitive_image_exp,1,Aruba,3,2,0.6666666666666666
2025-04-08,app_sensitive_image_exp,1,Costa Rica,725,556,0.766896551724138
2025-04-08,app_sensitive_image_exp,1,Namibia,21,17,0.8095238095238095
2025-04-08,app_sensitive_image_exp,1,American Samoa,9,8,0.8888888888888888
2025-04-08,app_sensitive_image_exp,2,Chile,1,0,0.0
2025-04-08,app_sensitive_image_exp,3,Canada,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Trinidad and Tobago,109,84,0.7706422018348624
2025-04-08,app_sensitive_image_exp,1,Argentina,8587,6624,0.7713986258297426
2025-04-08,app_sensitive_image_exp,1,Austria,218,163,0.7477064220183486
2025-04-08,app_sensitive_image_exp,1,Israel,449,354,0.7884187082405345
2025-04-08,app_sensitive_image_exp,0,North Macedonia,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Mongolia,94,71,0.7553191489361702
2025-04-08,app_sensitive_image_exp,1,Ecuador,2434,1921,0.7892358258011504
2025-04-08,app_sensitive_image_exp,1,Uruguay,851,655,0.7696827262044653
2025-04-08,app_sensitive_image_exp,1,Botswana,19,15,0.7894736842105263
2025-04-08,app_sensitive_image_exp,1,Faroe Islands,2,2,1.0
2025-04-08,app_sensitive_image_exp,1,Syria,110,84,0.7636363636363637
2025-04-08,app_sensitive_image_exp,1,Guadeloupe,14,9,0.6428571428571429
2025-04-08,app_sensitive_image_exp,1,Bulgaria,111,85,0.7657657657657657
2025-04-08,app_sensitive_image_exp,1,Antigua and Barbuda,7,5,0.7142857142857143
2025-04-08,app_sensitive_image_exp,3,United States,3,0,0.0
2025-04-08,app_sensitive_image_exp,4,Iran,1,0,0.0
2025-04-08,app_sensitive_image_exp,2,South Korea,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Armenia,21,12,0.5714285714285714
2025-04-08,app_sensitive_image_exp,4,France,2,0,0.0
2025-04-08,app_sensitive_image_exp,1,Barbados,14,9,0.6428571428571429
2025-04-08,app_sensitive_image_exp,1,Senegal,13,5,0.38461538461538464
2025-04-08,app_sensitive_image_exp,1,Sierra Leone,9,9,1.0
2025-04-08,app_sensitive_image_exp,1,Djibouti,2,0,0.0
2025-04-08,app_sensitive_image_exp,1,Rwanda,5,4,0.8
2025-04-08,app_sensitive_image_exp,0,Chile,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Dominica,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Poland,1012,779,0.7697628458498024
2025-04-08,app_sensitive_image_exp,1,Spain,3963,2965,0.7481705778450669
2025-04-08,app_sensitive_image_exp,1,India,2618,1877,0.7169595110771582
2025-04-08,app_sensitive_image_exp,1,Hong Kong,581,393,0.6764199655765921
2025-04-08,app_sensitive_image_exp,1,Cambodia,192,138,0.71875
2025-04-08,app_sensitive_image_exp,1,Estonia,71,57,0.8028169014084507
2025-04-08,app_sensitive_image_exp,1,Tajikistan,8,8,1.0
2025-04-08,app_sensitive_image_exp,1,Curaçao,7,7,1.0
2025-04-08,app_sensitive_image_exp,1,Seychelles,49,31,0.6326530612244898
2025-04-08,app_sensitive_image_exp,2,Nigeria,1,1,1.0
2025-04-08,app_sensitive_image_exp,0,Argentina,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Timor-Leste,3,2,0.6666666666666666
2025-04-08,app_sensitive_image_exp,0,Jamaica,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Honduras,619,493,0.7964458804523424
2025-04-08,app_sensitive_image_exp,1,El Salvador,628,482,0.767515923566879
2025-04-08,app_sensitive_image_exp,1,Luxembourg,43,33,0.7674418604651163
2025-04-08,app_sensitive_image_exp,1,Saint Martin,2,1,0.5
2025-04-08,app_sensitive_image_exp,1,Haiti,11,7,0.6363636363636364
2025-04-08,app_sensitive_image_exp,2,Malaysia,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Marshall Islands,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Hungary,186,148,0.7956989247311828
2025-04-08,app_sensitive_image_exp,1,Brunei,178,127,0.7134831460674157
2025-04-08,app_sensitive_image_exp,4,United States,3,0,0.0
2025-04-08,app_sensitive_image_exp,1,Guyana,45,33,0.7333333333333333
2025-04-08,app_sensitive_image_exp,1,Belize,18,13,0.7222222222222222
2025-04-08,app_sensitive_image_exp,1,United States,43434,31861,0.7335497536492149
2025-04-08,app_sensitive_image_exp,1,Philippines,8262,6476,0.7838295812152021
2025-04-08,app_sensitive_image_exp,1,Saudi Arabia,1462,1053,0.7202462380300958
2025-04-08,app_sensitive_image_exp,1,Greece,124,92,0.7419354838709677
2025-04-08,app_sensitive_image_exp,1,Bolivia,1321,1016,0.7691143073429221
2025-04-08,app_sensitive_image_exp,3,Nepal,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Sint Maarten,4,4,1.0
2025-04-08,app_sensitive_image_exp,1,Mayotte,2,2,1.0
2025-04-08,app_sensitive_image_exp,1,New Zealand,281,189,0.6725978647686833
2025-04-08,app_sensitive_image_exp,1,Jamaica,130,101,0.7769230769230769
2025-04-08,app_sensitive_image_exp,1,Bahrain,49,33,0.673469387755102
2025-04-08,app_sensitive_image_exp,1,British Virgin Islands,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Gibraltar,12,10,0.8333333333333334
2025-04-08,app_sensitive_image_exp,1,Singapore,552,389,0.7047101449275363
2025-04-08,app_sensitive_image_exp,1,Ukraine,876,656,0.7488584474885844
2025-04-08,app_sensitive_image_exp,1,Sri Lanka,85,68,0.8
2025-04-08,app_sensitive_image_exp,1,Norway,123,96,0.7804878048780488
2025-04-08,app_sensitive_image_exp,1,Slovakia,106,85,0.8018867924528302
2025-04-08,app_sensitive_image_exp,1,Bhutan,15,13,0.8666666666666667
2025-04-08,app_sensitive_image_exp,1,São Tomé and Príncipe,6,4,0.6666666666666666
2025-04-08,app_sensitive_image_exp,4,Malaysia,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Burundi,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,Pakistan,1196,892,0.745819397993311
2025-04-08,app_sensitive_image_exp,1,Bahamas,15,11,0.7333333333333333
2025-04-08,app_sensitive_image_exp,1,Mali,3,1,0.3333333333333333
2025-04-08,app_sensitive_image_exp,1,French Polynesia,9,4,0.4444444444444444
2025-04-08,app_sensitive_image_exp,1,Venezuela,2425,1894,0.7810309278350516
2025-04-08,app_sensitive_image_exp,1,North Macedonia,19,13,0.6842105263157895
2025-04-08,app_sensitive_image_exp,1,Eswatini,5,5,1.0
2025-04-08,app_sensitive_image_exp,2,Argentina,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,Brazil,98093,74485,0.7593304313253749
2025-04-08,app_sensitive_image_exp,1,Malaysia,8707,6348,0.7290685655219938
2025-04-08,app_sensitive_image_exp,1,Bangladesh,1222,916,0.7495908346972177
2025-04-08,app_sensitive_image_exp,1,Madagascar,18,14,0.7777777777777778
2025-04-08,app_sensitive_image_exp,2,United States,6,1,0.16666666666666666
2025-04-08,app_sensitive_image_exp,1,Guam,6,3,0.5
2025-04-08,app_sensitive_image_exp,1,Chad,1,0,0.0
2025-04-08,app_sensitive_image_exp,2,Cuba,1,0,0.0
2025-04-08,app_sensitive_image_exp,1,United Kingdom,3449,2514,0.7289069295447956
2025-04-08,app_sensitive_image_exp,1,Moldova,43,32,0.7441860465116279
2025-04-08,app_sensitive_image_exp,1,Italy,809,592,0.7317676143386898
2025-04-08,app_sensitive_image_exp,1,Slovenia,59,46,0.7796610169491526
2025-04-08,app_sensitive_image_exp,0,Brazil,15,4,0.26666666666666666
2025-04-08,app_sensitive_image_exp,1,Lesotho,2,1,0.5
2025-04-08,app_sensitive_image_exp,1,Cyprus,58,40,0.6896551724137931
2025-04-08,app_sensitive_image_exp,1,Morocco,940,677,0.7202127659574468
2025-04-08,app_sensitive_image_exp,1,Kenya,80,59,0.7375
2025-04-08,app_sensitive_image_exp,1,Benin,5,4,0.8
2025-04-08,app_sensitive_image_exp,1,Uganda,9,5,0.5555555555555556
2025-04-08,app_sensitive_image_exp,2,Thailand,2,0,0.0
2025-04-08,app_sensitive_image_exp,3,Russia,1,0,0.0
2025-04-08,app_sensitive_image_exp,4,Russia,1,0,0.0
2025-04-08,app_sensitive_image_exp,0,Venezuela,1,1,1.0
2025-04-08,app_sensitive_image_exp,1,South Africa,6050,4173,0.6897520661157025
2025-04-08,app_sensitive_image_exp,1,Canada,2734,1937,0.7084857351865399
2025-04-08,app_sensitive_image_exp,1,Nigeria,928,550,0.5926724137931034
2025-04-08,app_sensitive_image_exp,1,Jordan,106,63,0.5943396226415094
2025-04-08,app_sensitive_image_exp,1,Maldives,22,16,0.7272727272727273
